,Ang Mo Kio,Bedok,Bidadari,Bishan,Bukit Batok,Bukit Merah,Bukit Panjang,Bukit Timah,Central,Changi,Choa Chu Kang,Clementi,Geylang,Hougang,Jurong East,Jurong West,Kallang,Kembangan,Marine Parade,Novena,Pasir Ris,Punggol,Queenstown,Sembawang,Sengkang,Sentosa,Serangoon,Tampines,Toa Payoh,Whampoa,Woodlands,Woodland,Yishun
1165,5.0,3.0,1.0,2.0,4.0,5.0,3.0,0.0,15.0,0.0,3.0,2.0,5.0,1.0,8.0,2.0,4.0,1.0,6.0,1.0,9.0,6.0,9.0,2.0,6.0,2.0,0.0,7.0,1.0,1.0,6.0,0.0,5.0
1166,3.0,4.0,0.0,2.0,6.0,4.0,3.0,2.0,20.0,0.0,9.0,2.0,6.0,6.0,3.0,6.0,7.0,1.0,2.0,1.0,3.0,5.0,7.0,1.0,2.0,0.0,5.0,8.0,2.0,1.0,5.0,1.0,2.0
1167,1.0,4.0,0.0,0.0,4.0,4.0,5.0,1.0,21.0,4.0,2.0,1.0,5.0,7.0,4.0,7.0,7.0,1.0,0.0,1.0,1.0,5.0,8.0,1.0,5.0,2.0,2.0,6.0,3.0,1.0,5.0,1.0,4.0
1168,7.0,7.0,0.0,3.0,5.0,14.0,3.0,1.0,35.0,2.0,7.0,4.0,5.0,6.0,4.0,8.0,9.0,1.0,3.0,0.0,8.0,8.0,8.0,3.0,3.0,6.0,3.0,8.0,3.0,1.0,11.0,3.0,5.0
1169,11.0,5.0,0.0,2.0,4.0,26.0,4.0,3.0,30.0,2.0,6.0,3.0,8.0,8.0,1.0,16.0,12.0,2.0,5.0,0.0,9.0,9.0,15.0,8.0,8.0,2.0,6.0,24.0,4.0,2.0,8.0,1.0,11.0
1170,4.0,13.0,0.0,2.0,6.0,22.0,4.0,4.0,25.0,2.0,11.0,5.0,10.0,13.0,14.0,17.0,11.0,1.0,3.0,2.0,9.0,11.0,10.0,6.0,16.0,5.0,9.0,23.0,9.0,3.0,21.0,4.0,19.0
1171,6.0,7.0,2.0,4.0,3.0,17.0,5.0,0.0,27.0,3.0,9.0,4.0,10.0,15.0,8.0,17.0,11.0,0.0,2.0,1.0,6.0,10.0,8.0,3.0,6.0,1.0,7.0,16.0,8.0,2.0,12.0,3.0,10.0
1172,6.0,5.0,0.0,6.0,5.0,10.0,4.0,1.0,28.0,2.0,7.0,3.0,6.0,13.0,6.0,11.0,5.0,0.0,3.0,0.0,3.0,9.0,6.0,3.0,5.0,3.0,4.0,17.0,8.0,1.0,13.0,3.0,9.0
1173,9.0,18.0,1.0,4.0,6.0,11.0,3.0,1.0,20.0,1.0,9.0,1.0,7.0,13.0,4.0,14.0,10.0,0.0,4.0,1.0,12.0,12.0,6.0,4.0,12.0,1.0,5.0,16.0,5.0,2.0,11.0,1.0,5.0
1174,4.0,13.0,1.0,0.0,7.0,9.0,6.0,0.0,6.0,0.0,7.0,1.0,11.0,6.0,6.0,15.0,10.0,0.0,4.0,0.0,4.0,6.0,8.0,4.0,11.0,3.0,7.0,17.0,0.0,1.0,13.0,3.0,12.0
1175,4.0,4.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,4.0,0.0,6.0,6.0,4.0,7.0,7.0,0.0,0.0,0.0,6.0,4.0,4.0,3.0,5.0,0.0,2.0,4.0,1.0,3.0,4.0,1.0,5.0
1176,2.0,7.0,1.0,3.0,1.0,5.0,3.0,2.0,4.0,0.0,3.0,0.0,1.0,5.0,1.0,10.0,7.0,0.0,2.0,0.0,2.0,3.0,4.0,4.0,3.0,0.0,2.0,5.0,5.0,0.0,3.0,0.0,3.0
1177,3.0,5.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,2.0
1178,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,6.0,1.0,4.0
1179,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0
1180,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1181,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,3.0
1182,1.0,3.0,0.0,0.0,10.0,1.0,3.0,1.0,1.0,0.0,10.0,2.0,2.0,5.0,5.0,11.0,1.0,0.0,0.0,0.0,11.0,9.0,2.0,3.0,7.0,0.0,5.0,10.0,0.0,1.0,11.0,0.0,9.0
1183,5.0,9.0,0.0,3.0,6.0,5.0,15.0,1.0,5.0,0.0,4.0,2.0,2.0,9.0,7.0,12.0,8.0,0.0,2.0,0.0,4.0,12.0,4.0,2.0,9.0,2.0,2.0,14.0,5.0,1.0,12.0,3.0,11.0
1184,6.0,8.0,0.0,2.0,4.0,8.0,5.0,0.0,7.0,1.0,6.0,1.0,6.0,8.0,7.0,12.0,4.0,2.0,2.0,1.0,6.0,10.0,4.0,0.0,15.0,1.0,1.0,17.0,6.0,1.0,12.0,5.0,7.0
1185,2.0,4.0,0.0,0.0,3.0,8.0,3.0,0.0,9.0,0.0,3.0,0.0,2.0,5.0,0.0,4.0,4.0,0.0,1.0,0.0,6.0,7.0,3.0,2.0,12.0,1.0,1.0,7.0,2.0,2.0,5.0,2.0,5.0
1186,5.0,4.0,0.0,2.0,5.0,6.0,5.0,1.0,9.0,2.0,12.0,0.0,3.0,10.0,4.0,7.0,2.0,0.0,1.0,0.0,4.0,3.0,4.0,3.0,9.0,2.0,3.0,11.0,2.0,0.0,8.0,0.0,11.0
1187,2.0,5.0,0.0,6.0,4.0,5.0,4.0,0.0,5.0,0.0,4.0,1.0,8.0,9.0,7.0,7.0,4.0,0.0,0.0,1.0,6.0,2.0,4.0,1.0,5.0,0.0,2.0,10.0,1.0,1.0,9.0,3.0,3.0
1188,9.0,8.0,0.0,3.0,3.0,7.0,3.0,1.0,22.0,3.0,9.0,0.0,3.0,7.0,6.0,9.0,11.0,1.0,2.0,0.0,11.0,5.0,12.0,2.0,4.0,1.0,3.0,11.0,5.0,1.0,8.0,2.0,8.0
1189,10.0,4.0,0.0,4.0,3.0,4.0,8.0,3.0,29.0,1.0,10.0,1.0,5.0,7.0,6.0,6.0,10.0,1.0,3.0,0.0,6.0,5.0,7.0,1.0,8.0,0.0,8.0,10.0,4.0,2.0,2.0,0.0,7.0
1190,6.0,3.0,1.0,0.0,5.0,8.0,4.0,3.0,18.0,0.0,8.0,2.0,6.0,7.0,7.0,7.0,7.0,0.0,2.0,1.0,2.0,4.0,9.0,1.0,3.0,3.0,2.0,14.0,1.0,1.0,8.0,2.0,6.0
1191,8.0,7.0,0.0,1.0,3.0,13.0,1.0,2.0,24.0,1.0,5.0,0.0,9.0,4.0,7.0,9.0,7.0,0.0,3.0,2.0,9.0,6.0,9.0,3.0,8.0,4.0,1.0,8.0,4.0,1.0,10.0,2.0,7.0
1192,7.0,6.0,0.0,0.0,6.0,14.0,4.0,5.0,25.0,3.0,10.0,6.0,7.0,10.0,10.0,15.0,13.0,2.0,3.0,2.0,4.0,14.0,12.0,6.0,7.0,2.0,5.0,14.0,3.0,0.0,13.0,1.0,6.0
1193,11.0,12.0,2.0,4.0,11.0,17.0,7.0,1.0,36.0,2.0,11.0,3.0,8.0,13.0,16.0,10.0,12.0,1.0,1.0,1.0,11.0,15.0,14.0,6.0,13.0,4.0,9.0,15.0,11.0,3.0,17.0,6.0,12.0
1194,19.0,15.0,1.0,6.0,10.0,30.0,10.0,5.0,53.0,3.0,10.0,4.0,14.0,24.0,9.0,20.0,15.0,0.0,3.0,1.0,10.0,18.0,9.0,5.0,19.0,2.0,6.0,25.0,8.0,0.0,14.0,4.0,11.0
1195,14.0,19.0,0.0,6.0,11.0,16.0,15.0,5.0,45.0,6.0,9.0,4.0,15.0,15.0,13.0,16.0,17.0,1.0,8.0,0.0,6.0,7.0,10.0,5.0,14.0,2.0,7.0,26.0,6.0,1.0,18.0,3.0,14.0
1196,7.0,8.0,1.0,3.0,8.0,23.0,7.0,5.0,39.0,3.0,9.0,7.0,6.0,14.0,8.0,15.0,13.0,0.0,7.0,1.0,17.0,8.0,13.0,4.0,21.0,1.0,8.0,23.0,6.0,1.0,13.0,0.0,9.0
1197,11.0,10.0,0.0,2.0,6.0,14.0,8.0,0.0,20.0,0.0,15.0,7.0,10.0,12.0,8.0,16.0,13.0,0.0,1.0,1.0,13.0,19.0,9.0,6.0,15.0,1.0,6.0,21.0,3.0,0.0,14.0,0.0,14.0
1198,10.0,10.0,2.0,5.0,10.0,11.0,6.0,3.0,11.0,0.0,11.0,2.0,8.0,23.0,7.0,18.0,10.0,0.0,3.0,0.0,7.0,9.0,8.0,3.0,14.0,2.0,7.0,18.0,5.0,1.0,17.0,1.0,8.0
1199,11.0,7.0,1.0,3.0,0.0,16.0,6.0,2.0,6.0,0.0,6.0,2.0,5.0,6.0,2.0,10.0,8.0,1.0,2.0,0.0,6.0,7.0,7.0,5.0,12.0,1.0,6.0,8.0,4.0,1.0,9.0,2.0,8.0
1200,6.0,7.0,1.0,2.0,4.0,7.0,3.0,1.0,4.0,0.0,6.0,9.0,7.0,9.0,1.0,3.0,7.0,0.0,4.0,0.0,8.0,4.0,6.0,4.0,8.0,0.0,1.0,11.0,6.0,1.0,12.0,1.0,6.0
1201,5.0,8.0,0.0,2.0,4.0,5.0,2.0,1.0,4.0,0.0,4.0,0.0,4.0,5.0,2.0,3.0,2.0,0.0,4.0,0.0,2.0,6.0,3.0,1.0,9.0,0.0,4.0,3.0,3.0,0.0,7.0,2.0,7.0
1202,7.0,2.0,0.0,0.0,1.0,4.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,4.0,0.0,1.0,0.0,2.0,8.0,1.0,4.0,6.0,0.0,1.0,7.0,0.0,1.0,4.0,2.0,1.0
1203,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,4.0,1.0,4.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,5.0,0.0,1.0,5.0,2.0,1.0,4.0,2.0,3.0
1204,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0,3.0,2.0,2.0
1205,1.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0
1206,2.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,6.0,1.0,4.0
1207,3.0,1.0,0.0,1.0,2.0,2.0,5.0,0.0,5.0,2.0,1.0,0.0,4.0,4.0,2.0,7.0,4.0,0.0,1.0,1.0,8.0,6.0,2.0,3.0,13.0,4.0,5.0,9.0,3.0,0.0,13.0,3.0,11.0
1208,11.0,7.0,2.0,1.0,5.0,7.0,5.0,2.0,4.0,2.0,9.0,1.0,5.0,11.0,5.0,12.0,1.0,1.0,4.0,0.0,9.0,16.0,2.0,7.0,14.0,1.0,1.0,20.0,1.0,0.0,9.0,0.0,13.0
1209,11.0,10.0,1.0,1.0,7.0,8.0,6.0,1.0,8.0,0.0,9.0,3.0,6.0,14.0,1.0,15.0,7.0,0.0,0.0,0.0,11.0,8.0,6.0,2.0,18.0,0.0,3.0,17.0,1.0,1.0,8.0,2.0,13.0
1210,9.0,8.0,0.0,3.0,6.0,11.0,7.0,5.0,13.0,0.0,12.0,3.0,8.0,14.0,8.0,13.0,2.0,0.0,3.0,0.0,15.0,9.0,9.0,4.0,9.0,1.0,9.0,11.0,4.0,0.0,21.0,4.0,15.0
1211,13.0,6.0,1.0,5.0,9.0,10.0,8.0,4.0,25.0,2.0,7.0,3.0,8.0,14.0,6.0,18.0,10.0,2.0,7.0,1.0,4.0,4.0,8.0,6.0,10.0,2.0,5.0,28.0,6.0,0.0,14.0,4.0,18.0
1212,9.0,7.0,0.0,5.0,10.0,16.0,5.0,4.0,34.0,2.0,5.0,4.0,14.0,11.0,11.0,15.0,16.0,0.0,4.0,0.0,5.0,14.0,7.0,6.0,13.0,2.0,3.0,22.0,10.0,3.0,14.0,2.0,15.0
1213,7.0,10.0,0.0,8.0,6.0,14.0,3.0,2.0,48.0,2.0,7.0,7.0,16.0,10.0,17.0,10.0,16.0,1.0,5.0,3.0,6.0,10.0,10.0,5.0,8.0,1.0,3.0,17.0,7.0,0.0,15.0,3.0,17.0
1214,7.0,13.0,2.0,6.0,8.0,19.0,4.0,3.0,41.0,2.0,10.0,7.0,8.0,15.0,14.0,12.0,14.0,2.0,2.0,0.0,6.0,14.0,12.0,5.0,9.0,3.0,8.0,21.0,3.0,1.0,8.0,1.0,13.0
1215,13.0,14.0,0.0,7.0,13.0,16.0,5.0,1.0,35.0,4.0,8.0,7.0,14.0,14.0,15.0,16.0,17.0,1.0,4.0,1.0,11.0,9.0,12.0,4.0,8.0,3.0,6.0,24.0,10.0,3.0,12.0,1.0,17.0
1216,8.0,11.0,1.0,5.0,7.0,24.0,10.0,2.0,53.0,3.0,8.0,4.0,16.0,9.0,11.0,17.0,14.0,2.0,6.0,0.0,15.0,10.0,14.0,5.0,9.0,2.0,6.0,21.0,2.0,2.0,16.0,3.0,16.0
1217,14.0,21.0,2.0,7.0,14.0,17.0,5.0,4.0,41.0,4.0,12.0,4.0,14.0,11.0,15.0,12.0,17.0,3.0,2.0,0.0,14.0,15.0,8.0,8.0,15.0,3.0,7.0,22.0,5.0,2.0,15.0,3.0,17.0
1218,14.0,16.0,2.0,5.0,15.0,14.0,8.0,6.0,44.0,3.0,16.0,8.0,8.0,13.0,15.0,20.0,14.0,2.0,6.0,2.0,17.0,13.0,7.0,2.0,13.0,6.0,3.0,20.0,5.0,0.0,25.0,3.0,14.0
1219,12.0,13.0,1.0,6.0,6.0,28.0,8.0,2.0,42.0,2.0,9.0,2.0,9.0,17.0,11.0,10.0,14.0,1.0,7.0,1.0,13.0,10.0,9.0,10.0,14.0,4.0,6.0,18.0,1.0,4.0,15.0,3.0,13.0
1220,15.0,9.0,1.0,6.0,13.0,18.0,10.0,3.0,40.0,1.0,13.0,5.0,8.0,11.0,10.0,15.0,22.0,0.0,5.0,0.0,12.0,8.0,8.0,6.0,14.0,2.0,6.0,24.0,7.0,2.0,18.0,3.0,12.0
1221,12.0,13.0,1.0,5.0,2.0,14.0,7.0,1.0,19.0,2.0,13.0,4.0,9.0,14.0,7.0,28.0,9.0,0.0,7.0,0.0,20.0,15.0,6.0,7.0,14.0,4.0,12.0,23.0,3.0,2.0,20.0,1.0,12.0
1222,11.0,15.0,1.0,2.0,13.0,14.0,9.0,4.0,8.0,0.0,15.0,2.0,5.0,14.0,16.0,14.0,9.0,1.0,1.0,0.0,16.0,22.0,6.0,4.0,12.0,1.0,4.0,16.0,9.0,1.0,18.0,4.0,17.0
1223,4.0,13.0,3.0,8.0,3.0,12.0,6.0,1.0,3.0,0.0,10.0,3.0,4.0,16.0,4.0,10.0,5.0,0.0,4.0,0.0,9.0,13.0,5.0,4.0,14.0,1.0,3.0,17.0,5.0,1.0,17.0,3.0,10.0
1224,14.0,8.0,0.0,4.0,5.0,7.0,3.0,1.0,8.0,0.0,7.0,3.0,5.0,15.0,9.0,10.0,6.0,0.0,4.0,0.0,6.0,10.0,6.0,4.0,12.0,0.0,15.0,10.0,3.0,0.0,6.0,1.0,9.0
1225,8.0,10.0,0.0,1.0,7.0,7.0,1.0,0.0,6.0,1.0,6.0,3.0,2.0,8.0,2.0,10.0,6.0,0.0,2.0,0.0,6.0,7.0,4.0,2.0,11.0,0.0,3.0,9.0,6.0,1.0,8.0,3.0,6.0
1226,5.0,2.0,0.0,1.0,0.0,6.0,2.0,3.0,3.0,0.0,4.0,2.0,3.0,10.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,5.0,1.0,2.0,2.0,0.0,3.0,6.0,3.0,0.0,4.0,0.0,7.0
1227,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,3.0,3.0,1.0,2.0,6.0,1.0,1.0
1228,3.0,2.0,0.0,1.0,3.0,1.0,4.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,4.0,2.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,5.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0
1229,4.0,3.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0
1230,0.0,2.0,0.0,2.0,2.0,5.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,1.0,2.0,4.0,5.0,0.0,5.0,1.0,2.0
1231,2.0,2.0,0.0,1.0,5.0,5.0,2.0,0.0,1.0,0.0,6.0,1.0,0.0,5.0,3.0,9.0,2.0,0.0,0.0,0.0,4.0,9.0,3.0,1.0,13.0,2.0,2.0,4.0,3.0,0.0,9.0,0.0,6.0
1232,9.0,3.0,0.0,2.0,5.0,3.0,8.0,2.0,2.0,0.0,10.0,5.0,5.0,9.0,6.0,14.0,3.0,0.0,1.0,0.0,5.0,9.0,1.0,4.0,10.0,0.0,1.0,6.0,1.0,0.0,13.0,6.0,11.0
1233,5.0,3.0,1.0,1.0,7.0,4.0,9.0,1.0,2.0,3.0,10.0,4.0,3.0,9.0,5.0,9.0,7.0,0.0,3.0,0.0,12.0,5.0,1.0,2.0,9.0,1.0,3.0,9.0,1.0,2.0,17.0,2.0,14.0
1234,5.0,10.0,0.0,4.0,1.0,4.0,7.0,4.0,9.0,1.0,6.0,4.0,9.0,15.0,4.0,13.0,9.0,0.0,6.0,0.0,11.0,13.0,10.0,0.0,14.0,1.0,3.0,14.0,6.0,0.0,15.0,4.0,8.0
1235,8.0,8.0,1.0,10.0,6.0,13.0,14.0,5.0,22.0,0.0,5.0,9.0,4.0,10.0,7.0,15.0,5.0,2.0,1.0,0.0,9.0,11.0,8.0,4.0,15.0,2.0,6.0,15.0,4.0,0.0,15.0,1.0,9.0
1236,7.0,9.0,1.0,7.0,5.0,13.0,5.0,7.0,32.0,3.0,9.0,6.0,11.0,10.0,6.0,24.0,10.0,0.0,7.0,0.0,6.0,5.0,20.0,4.0,12.0,1.0,6.0,16.0,8.0,0.0,18.0,2.0,14.0
1237,8.0,8.0,0.0,7.0,4.0,16.0,7.0,3.0,41.0,2.0,7.0,3.0,20.0,15.0,13.0,15.0,15.0,0.0,7.0,1.0,10.0,8.0,10.0,5.0,8.0,2.0,12.0,20.0,4.0,2.0,12.0,2.0,17.0
1238,7.0,9.0,2.0,4.0,7.0,20.0,5.0,1.0,30.0,3.0,11.0,4.0,8.0,10.0,14.0,16.0,14.0,0.0,6.0,0.0,3.0,10.0,12.0,5.0,18.0,5.0,7.0,20.0,7.0,6.0,18.0,3.0,13.0
1239,7.0,10.0,1.0,1.0,8.0,21.0,2.0,2.0,52.0,3.0,12.0,6.0,13.0,18.0,15.0,14.0,17.0,0.0,8.0,2.0,20.0,15.0,6.0,4.0,11.0,5.0,12.0,23.0,7.0,2.0,11.0,2.0,16.0
1240,5.0,10.0,2.0,6.0,10.0,17.0,7.0,4.0,44.0,5.0,11.0,8.0,11.0,14.0,9.0,15.0,16.0,1.0,7.0,1.0,13.0,17.0,7.0,4.0,16.0,3.0,8.0,22.0,7.0,1.0,19.0,3.0,12.0
1241,12.0,9.0,2.0,4.0,17.0,23.0,6.0,6.0,39.0,4.0,11.0,3.0,12.0,10.0,16.0,12.0,14.0,1.0,7.0,0.0,10.0,14.0,9.0,5.0,17.0,5.0,8.0,24.0,6.0,0.0,15.0,1.0,16.0
1242,11.0,11.0,1.0,7.0,10.0,21.0,6.0,6.0,23.0,3.0,12.0,6.0,13.0,17.0,4.0,12.0,14.0,1.0,7.0,2.0,13.0,9.0,11.0,2.0,15.0,3.0,10.0,13.0,4.0,1.0,13.0,2.0,15.0
1243,7.0,13.0,1.0,2.0,10.0,16.0,6.0,2.0,32.0,1.0,8.0,5.0,10.0,13.0,13.0,16.0,15.0,1.0,7.0,1.0,12.0,9.0,14.0,7.0,13.0,2.0,4.0,23.0,4.0,3.0,10.0,1.0,10.0
1244,9.0,11.0,1.0,5.0,2.0,19.0,12.0,6.0,21.0,1.0,10.0,5.0,10.0,12.0,11.0,17.0,16.0,0.0,2.0,1.0,10.0,16.0,8.0,8.0,18.0,3.0,8.0,24.0,10.0,1.0,18.0,3.0,14.0
1245,12.0,12.0,0.0,7.0,13.0,18.0,19.0,0.0,9.0,2.0,12.0,4.0,8.0,21.0,8.0,25.0,10.0,2.0,3.0,0.0,11.0,15.0,14.0,5.0,17.0,0.0,4.0,21.0,13.0,1.0,15.0,3.0,18.0
1246,14.0,10.0,1.0,3.0,10.0,7.0,10.0,3.0,7.0,0.0,13.0,4.0,7.0,22.0,6.0,14.0,9.0,0.0,4.0,0.0,12.0,12.0,6.0,9.0,15.0,2.0,7.0,11.0,10.0,2.0,18.0,6.0,9.0
1247,2.0,7.0,2.0,4.0,2.0,5.0,3.0,2.0,3.0,1.0,13.0,2.0,4.0,11.0,4.0,3.0,8.0,0.0,3.0,0.0,5.0,8.0,7.0,3.0,11.0,0.0,6.0,13.0,4.0,3.0,12.0,3.0,13.0
1248,4.0,5.0,1.0,4.0,2.0,4.0,3.0,1.0,4.0,0.0,3.0,1.0,2.0,10.0,4.0,3.0,4.0,0.0,2.0,0.0,1.0,5.0,2.0,2.0,11.0,1.0,1.0,8.0,1.0,0.0,7.0,2.0,5.0
1249,2.0,3.0,0.0,2.0,2.0,4.0,3.0,0.0,2.0,1.0,2.0,1.0,4.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,1.0
1250,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,6.0,2.0,1.0,0.0,0.0,1.0
1251,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0
1252,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0
1253,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,1.0
1254,4.0,6.0,1.0,0.0,6.0,6.0,3.0,0.0,1.0,0.0,5.0,1.0,2.0,8.0,3.0,15.0,1.0,0.0,1.0,0.0,11.0,9.0,2.0,2.0,6.0,2.0,4.0,10.0,2.0,0.0,12.0,0.0,11.0
1255,4.0,4.0,0.0,6.0,10.0,10.0,10.0,1.0,3.0,0.0,14.0,2.0,4.0,6.0,4.0,10.0,3.0,1.0,4.0,0.0,9.0,9.0,4.0,1.0,13.0,5.0,0.0,7.0,4.0,0.0,11.0,1.0,11.0
1256,6.0,5.0,0.0,3.0,3.0,8.0,5.0,1.0,8.0,2.0,3.0,2.0,1.0,14.0,2.0,16.0,3.0,1.0,4.0,0.0,5.0,9.0,2.0,4.0,12.0,0.0,5.0,12.0,2.0,0.0,6.0,3.0,8.0
1257,7.0,7.0,0.0,0.0,4.0,6.0,3.0,2.0,7.0,0.0,4.0,2.0,1.0,7.0,4.0,5.0,3.0,1.0,0.0,0.0,6.0,4.0,3.0,4.0,9.0,0.0,2.0,7.0,3.0,1.0,9.0,2.0,6.0
1258,4.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,5.0,0.0,6.0,1.0,2.0,3.0,2.0,4.0,4.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,5.0,0.0,3.0,5.0,1.0,1.0,7.0,2.0,5.0
1259,1.0,3.0,2.0,2.0,1.0,6.0,0.0,0.0,3.0,0.0,7.0,1.0,3.0,3.0,2.0,5.0,3.0,0.0,2.0,1.0,3.0,4.0,5.0,0.0,3.0,0.0,1.0,2.0,2.0,1.0,9.0,2.0,2.0
1260,4.0,2.0,0.0,2.0,4.0,6.0,3.0,1.0,15.0,1.0,4.0,0.0,7.0,5.0,3.0,7.0,6.0,0.0,1.0,0.0,1.0,4.0,4.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,8.0,3.0,5.0
1261,7.0,5.0,1.0,3.0,7.0,4.0,1.0,0.0,19.0,1.0,11.0,1.0,3.0,7.0,1.0,7.0,6.0,0.0,3.0,1.0,11.0,7.0,4.0,2.0,5.0,1.0,2.0,9.0,2.0,1.0,7.0,1.0,4.0
1262,2.0,4.0,1.0,1.0,6.0,11.0,4.0,2.0,21.0,2.0,5.0,3.0,4.0,8.0,6.0,8.0,9.0,1.0,1.0,0.0,5.0,3.0,4.0,4.0,4.0,2.0,3.0,5.0,5.0,2.0,5.0,1.0,3.0
1263,8.0,3.0,0.0,2.0,2.0,8.0,0.0,0.0,25.0,2.0,5.0,0.0,4.0,6.0,5.0,6.0,6.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,10.0,1.0,1.0,5.0,0.0,5.0
1264,6.0,4.0,0.0,0.0,2.0,5.0,1.0,2.0,17.0,1.0,0.0,1.0,6.0,6.0,6.0,8.0,4.0,1.0,1.0,1.0,6.0,5.0,10.0,1.0,2.0,1.0,1.0,9.0,3.0,1.0,5.0,0.0,1.0
1265,11.0,8.0,0.0,3.0,4.0,15.0,6.0,4.0,18.0,2.0,6.0,2.0,8.0,9.0,8.0,12.0,7.0,0.0,0.0,1.0,9.0,11.0,10.0,11.0,7.0,3.0,7.0,20.0,4.0,1.0,10.0,3.0,11.0
1266,8.0,12.0,1.0,2.0,8.0,24.0,4.0,1.0,32.0,1.0,10.0,3.0,7.0,11.0,5.0,15.0,10.0,2.0,2.0,2.0,11.0,9.0,13.0,7.0,18.0,2.0,8.0,11.0,4.0,1.0,12.0,3.0,9.0
